Account,Date,Sentiment,Daily_PnL,Trades_Today
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,Extreme Greed,7680.907897,25
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,Extreme Greed,2348.106228,41
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,Extreme Greed,2003.536586,79
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,Extreme Greed,255.14686999999998,12
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,Extreme Greed,546.624374,26
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,Extreme Greed,3158.176614,35
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,Extreme Greed,1573.210981,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,Extreme Greed,2259.775633,33
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,Extreme Greed,909.745283,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,Extreme Greed,1825.01255,18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,Extreme Greed,0.0,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,Extreme Greed,445.338356,33
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,Extreme Greed,5059.459732,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,Extreme Greed,0.0,22
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,Extreme Greed,-2848.159792,44
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,Extreme Greed,1174.315571,12
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,Extreme Greed,610.52512,7
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,Extreme Greed,850.54514,12
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,Extreme Greed,337.835516,27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,Extreme Greed,754.7378,17
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,Extreme Greed,1467.1002210000001,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,Extreme Greed,291.35271,13
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,Extreme Greed,1435.68724,19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,Greed,7206.315268,59
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,Extreme Greed,2342.996384,4
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,Extreme Greed,0.0,7
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,Extreme Greed,2350.499742,17
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,Extreme Greed,3986.312514,36
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,Greed,1083.777057,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,Extreme Greed,0.0,31
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,Extreme Greed,6790.274613,49
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,Extreme Greed,570.1898180000001,19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,Extreme Greed,263.914304,21
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,Extreme Greed,0.0,27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,Extreme Greed,0.0,12
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,Extreme Greed,-4627.220257,62
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,Extreme Greed,1582.2032900000002,53
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,Greed,0.0,6
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,Greed,1367.500173,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,Greed,0.0,3
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,Greed,0.0,16
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,Greed,2081.2674110000003,32
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-25,Greed,0.0,3
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-26,Extreme Greed,7617.597338,21
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,Greed,0.0,18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-28,Greed,16.972942,6
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-29,Greed,390.062046,14
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-30,Greed,4235.298688000001,22
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-31,Greed,2301.21954,47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-01,Greed,0.0,1
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-02,Greed,2399.9471460000004,19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-03,Greed,3084.287743,48
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-04,Greed,0.0,14
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-05,Greed,890.33157,19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-06,Extreme Greed,3575.442423,32
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-07,Extreme Greed,0.0,39
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-08,Greed,0.0,16
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-10,Neutral,-36229.641811,219
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-11,Greed,1559.841529,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-12,Greed,736.621517,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-13,Greed,1756.982034,97
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-14,Greed,1878.804638,42
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-15,Greed,7470.003118,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-16,Extreme Greed,5170.4237570000005,100
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-17,Extreme Greed,811.1445319999999,21
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-18,Extreme Greed,4078.848863,58
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-19,Extreme Greed,3253.260003,88
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-20,Extreme Greed,7466.841136,194
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-21,Extreme Greed,2953.3108039999997,92
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-22,Extreme Greed,2971.896355,61
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-23,Extreme Greed,6749.1349199999995,82
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-24,Extreme Greed,1707.06994,42
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-25,Extreme Greed,446.44485399999996,18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-27,Greed,0.0,15
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-30,Greed,3278.847724,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-31,Extreme Greed,975.654751,59
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-01,Greed,0.0,4
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-02,Greed,0.0,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-04,Greed,6403.5061239999995,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-05,Neutral,0.0,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-06,Neutral,440.753133,10
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-07,Fear,3691.30885,27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-08,Fear,0.0,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-09,Neutral,866.203569,3
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-10,Fear,2069.55836,84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,Neutral,1353.604398,56
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,Neutral,5212.729861,84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,Neutral,2205.413149,23
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,Neutral,2678.115601,58
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,Neutral,3884.0032459999998,21
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,Neutral,314.96786,25
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,Neutral,1204.110761,42
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,Neutral,1670.219701,44
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,Fear,3512.2119079999998,58
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,Neutral,1829.292797,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,Greed,5993.575314,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-22,Neutral,1287.143384,91
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-23,Neutral,109.68322,31
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-24,Neutral,1925.839355,17
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-25,Fear,0.0,51
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-02,Fear,11005.991600000001,26
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-03,Fear,1136.272279,12
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-04,Extreme Fear,8002.939313,59
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-05,Extreme Fear,2741.101375,54
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-06,Fear,3069.196282,37
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-07,Fear,3273.5394420000002,22
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-08,Fear,0.0,17
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-09,Fear,0.0,11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-10,Extreme Fear,14133.265684,103
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-11,Extreme Fear,2479.265806,33
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,Fear,0.0,10
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,Neutral,5770.595066,22
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-14,Fear,11039.384571,25
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,Neutral,575.945518,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,Fear,144.99309,6
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,Fear,2220.589556,11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,Fear,362.477712,44
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,Fear,1438.717656,29
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,Neutral,0.0,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,Fear,0.0,6
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,Fear,58.007635,24
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,Fear,134.82844,10
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,Neutral,0.0,14
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,Neutral,217.47456799999998,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,Neutral,980.433384,10
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,Fear,4329.319769,40
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,Fear,0.0,10
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,Fear,0.0,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,Fear,2112.5276,40
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,Fear,1402.082488,20
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-02,Fear,0.0,1
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,Fear,0.0,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-04,Fear,4591.427138999999,21
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-06,Fear,0.0,7
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-07,Extreme Fear,0.0,45
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-08,Extreme Fear,21114.136771999998,28
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-09,Extreme Fear,25875.837656,45
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,Fear,0.0,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-11,Fear,3188.3381949999994,3
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-13,Neutral,253.67505,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-14,Fear,322.73095,27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-16,Fear,0.0,4
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,Fear,1713.120195,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,Fear,0.0,4
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,Fear,721.976596,18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,Fear,0.0,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,Fear,459.153994,9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-24,Greed,0.0,4
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,Greed,0.0,16
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,Greed,5286.100993,36
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-05-01,Neutral,1220.746604,14
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,Extreme Greed,0.0,42
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,Extreme Greed,0.0,89
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,Extreme Greed,0.0,28
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,Extreme Greed,0.0,64
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,Neutral,194499.072534,464
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,Neutral,0.0,292
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,Fear,0.0,35
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,Fear,5429.87424,6
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,Fear,13272.411278,133
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,Neutral,3865.013572,75
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,Fear,0.0,77
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,Fear,1470.407794,84
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,Fear,0.0,13
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,Fear,0.0,49
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,Fear,0.0,34
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,Extreme Fear,-37999.868086,76
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,Extreme Fear,3131.840108,148
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,Extreme Fear,-36253.792726,122
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,Fear,22908.117384,337
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,Fear,0.0,65
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,Fear,88152.006818,1251
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,Neutral,11239.437228,285
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,Fear,7922.167264999999,230
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,Fear,40966.673478000004,731
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,Fear,41498.141783,886
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,Fear,0.0,5
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,Fear,43400.145539,379
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,Fear,62373.791703999996,637
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,Fear,0.0,160
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,Fear,39772.479641,869
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,Neutral,73209.060448,418
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,Greed,1656.211757,211
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,Greed,35332.403093,672
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,Greed,8410.75479,499
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,Greed,0.0,314
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,Neutral,37973.605394,654
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,Greed,117648.295306,992
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,Greed,0.0,481
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-05-01,Neutral,60544.304874,329
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,Greed,698.009722,8
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,Extreme Greed,362.84131,4
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,Extreme Greed,39057.10912,80
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,Extreme Greed,18879.21027,15
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,Extreme Greed,12648.870412,47
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,Extreme Greed,2244.04603,7
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,Greed,27649.187167,89
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,Greed,0.0,33
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,Greed,0.0,12
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,Greed,0.0,23
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,Extreme Greed,0.0,12
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,Extreme Greed,0.0,3
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,Extreme Greed,0.0,3
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,Greed,0.0,11
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,Greed,1643.602279,8
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,Greed,0.0,5
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,Neutral,844.8168900000001,21
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,Neutral,0.0,11
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,Neutral,413.304033,18
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,Fear,154.257092,23
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,Fear,0.0,12
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,Fear,0.0,7
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,Fear,3.492534,6
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,Fear,0.0,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,Fear,132.71954399999998,14
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,Fear,234.497751,34
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,Fear,298.031364,20
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,Fear,392.35488599999996,60
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,Fear,41.479757,17
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,Fear,207.98348199999998,22
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,Extreme Fear,232.000726,51
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,Extreme Fear,409.437344,32
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,Extreme Fear,1395.820542,60
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,Fear,463.813132,18
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,Fear,56.216535,5
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,Fear,-89.1781,12
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,Neutral,0.0,1
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,Fear,73.7414,5
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,Fear,0.0,8
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,Fear,70.94968,4
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,Fear,0.0,85
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,Fear,0.0,6
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,Neutral,0.0,10
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,Greed,0.0,18
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,Greed,168.69881,20
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,Greed,0.0,7
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,Greed,43.903059999999996,7
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,Extreme Greed,0.0,98
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,Greed,327545.999992,104
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,Greed,0.0,141
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,Greed,122050.866984,48
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,Extreme Fear,0.0,77
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,Fear,0.0,15
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,Fear,0.0,90
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,Extreme Fear,0.0,77
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,Extreme Fear,33980.0,355
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,Fear,0.0,8
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,Fear,0.0,3
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,Fear,-14838.4,53
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,Fear,-42923.271911,65
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,Fear,0.0,39
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,Fear,-458.08035,38
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,Neutral,0.0,79
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,Greed,10148.4512,167
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,Greed,-3500.0,111
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,Greed,-2650.0,22
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,Neutral,0.0,4
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,Neutral,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,Greed,0.0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,Neutral,0.0,5
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,Greed,0.0,46
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,Greed,0.0,4
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,Greed,0.0,96
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,Greed,8692.0,5
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,Extreme Greed,573.585288,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,Extreme Greed,0.0,17
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,Extreme Greed,0.0,30
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,Extreme Greed,0.0,43
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,Extreme Greed,0.0,8
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,Extreme Greed,0.0,41
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,Extreme Greed,0.0,14
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,Extreme Greed,0.0,31
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,Extreme Greed,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,Greed,0.0,28
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,Greed,0.0,35
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,Greed,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,Greed,0.0,6
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,Greed,0.0,34
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,Greed,0.0,14
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,Greed,0.0,15
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,Greed,0.0,3
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,Greed,0.0,6
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,Greed,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,Greed,0.0,8
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,Extreme Greed,0.0,25
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,Greed,10647.977,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,Extreme Greed,0.0,2
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,Extreme Greed,0.0,14
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,Greed,262.95,55
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,Greed,0.0,1
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,Greed,1474.79,70
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,Greed,0.0,37
